"Sample","Block","ISP","trait","family","PhotoshopNames","animal","TreeOrder","Sample_Full"
"S. schleiferi spp coagulans",1,0.168421052631579,"OD","gaussian","S. schleiferi spp coagulans","NCTC12218",3,"NCTC12218"
"HU25",1,0.673144876325088,"OD","gaussian","S. aureus (HU25)","HU25",49,"HU25"
"S. haemolyticus",1,0.844512195121951,"OD","gaussian","S. haemolyticus","NCTC11042",15,"NCTC11042"
"AR_056_18_O1",1,0.921938088829071,"OD","gaussian","S. aureus (AR05618O1)","AR05618O1",34,"AR05618O1"
"8325-4",1,0.852589641434263,"OD","gaussian","S. aureus (8325-4)","83254",57,"83254"
"EOE 35",1,0.172211350293542,"OD","gaussian","S. aureus (EOE035)","EOE035",24,"EOE035"
"EOE 23",1,0.711191335740072,"OD","gaussian","S. aureus (EOE023)","EOE023",21,"EOE023"
"S. simulans",1,0.812260536398467,"OD","gaussian","S. simulans","NCTC11046",5,"NCTC11046"
"JW_31330_O_BHY_1",1,0.897959183673469,"OD","gaussian","S. aureus (JW31330OBHY1)","JW31330OBHY1",38,"JW31330OBHY1"
"21_11_F7_LW",1,0.801084990958409,"OD","gaussian","S. sciuri","2111F7LW",1,"2111F7LW"
"DAR_04_18_1_C1",1,0.818858560794045,"OD","gaussian","S. aureus (DAR04181C1)","DAR04181C1",55,"DAR04181C1"
"SAR_14_18_N1",1,0.877037037037037,"OD","gaussian","S. aureus (SAR1418N1)","SAR1418N1",29,"SAR1418N1"
"USFL008",1,0.772329246935201,"OD","gaussian","S. aureus (USFL008)","USFL008",64,"USFL008"
"S. schleiferi spp coagulans",2,-0.344582593250444,"OD","gaussian","S. schleiferi spp coagulans","NCTC12218",3,"NCTC12218"
"JW 32660_O5",2,0.918956043956044,"OD","gaussian","S. aureus (JW32660O5)","JW32660O5",36,"JW32660O5"
"SAR_12_18_N_1",2,-0.45440956651719,"OD","gaussian","S. aureus (SAR1218N1)","SAR1218N1",33,"SAR1218N1"
"EOE 23",2,0.81151832460733,"OD","gaussian","S. aureus (EOE023)","EOE023",21,"EOE023"
"USFL020",2,0.819343065693431,"OD","gaussian","S. aureus (USFL020)","USFL020",59,"USFL020"
"USFL012",2,0.92156862745098,"OD","gaussian","S. aureus (USFL012)","USFL012",58,"USFL012"
"Sa_TPS 3026 (JKD6159)",2,0.862619808306709,"OD","gaussian","S. aureus (SaTPS3026)","SaTPS3026",26,"SaTPS3026"
"S. saprophyticus spp saprophyticus",2,0.198333333333333,"OD","gaussian","S. saprophyticus spp saprophyticus","NCTC7292",13,"NCTC7292"
"ASARM 71",2,0.44921875,"OD","gaussian","S. aureus (ASARM71)","ASARM71",43,"ASARM71"
"EOE 42",2,0.903811252268603,"OD","gaussian","S. aureus (EOE042)","EOE042",20,"EOE042"
"ASARM 70",2,0.847695390781563,"OD","gaussian","S. aureus (ASARM70)","ASARM70",40,"ASARM70"
"USFL009",2,0.750407830342577,"OD","gaussian","S. aureus (USFL009)","USFL009",60,"USFL009"
"ASARM 73",2,0.932773109243697,"OD","gaussian","S. aureus (ASARM73)","ASARM73",39,"ASARM73"
"DAR_04_18_1_C1",2,-3.36538461538462,"OD","gaussian","S. aureus (DAR04181C1)","DAR04181C1",55,"DAR04181C1"
"AR_056_18_O1",2,-0.28,"OD","gaussian","S. aureus (AR05618O1)","AR05618O1",34,"AR05618O1"
"S. hominis spp hominis",2,0.232091690544413,"OD","gaussian","S. hominis","NCTC11320",14,"NCTC11320"
"DAR_06_18_1_LC1",2,0.93953488372093,"OD","gaussian","S. aureus (DAR06181LC1)","DAR06181LC1",28,"DAR06181LC1"
"Sa_TPS 3104",2,0.557213930348259,"OD","gaussian","S. aureus (SaTPS3104)","SaTPS3104",25,"SaTPS3104"
"S. pseudoxylosus",2,0.75054704595186,"OD","gaussian","S. pseudoxylosus","DSM107950",9,"DSM107950"
"JW_30866_O BHY_3",2,0.37219730941704,"OD","gaussian","S. aureus (JW30866OBHY3)","JW30866OBHY3",35,"JW30866OBHY3"
"SAR_14_18_N1",2,0.75402635431918,"OD","gaussian","S. aureus (SAR1418N1)","SAR1418N1",29,"SAR1418N1"
"MU2",2,0.922610015174507,"OD","gaussian","S. aureus (MU2)","MU2",51,"MU2"
"ASARM 74",2,0.907721280602637,"OD","gaussian","S. aureus (ASARM74)","ASARM74",41,"ASARM74"
"EOE 30",2,0.906422018348624,"OD","gaussian","S. aureus (EOE030)","EOE030",23,"EOE030"
"S. epidermidis",2,0.639477977161501,"OD","gaussian","S. epidermidis","NCTC11047",16,"NCTC11047"
"AR_05_S1",2,0.739703459637562,"OD","gaussian","S. aureus (AR05S1)","AR05S1",30,"AR05S1"
"JW_31330_L_BHY_2",2,0.881132075471698,"OD","gaussian","S. aureus (JW31330LBHY2)","JW31330LBHY2",37,"JW31330LBHY2"
"Sa_TPS 3072",2,0.611650485436893,"OD","gaussian","S. aureus (SaTPS3072)","SaTPS3072",45,"SaTPS3072"
"USFL018",2,0.431239388794567,"OD","gaussian","S. aureus (USFL018)","USFL018",62,"USFL018"
"S. schleiferi spp schleiferi",2,0.732673267326733,"OD","gaussian","S, schleiferi spp schleiferi","DSM6628",4,"DSM6628"
"Sa_TPS 3097",2,0.72037037037037,"OD","gaussian","S. aureus (SaTPS3097)","SaTPS3097",61,"SaTPS3097"
"EOE 35",2,0.829025844930418,"OD","gaussian","S. aureus (EOE035)","EOE035",24,"EOE035"
"MU1",2,0.913713405238829,"OD","gaussian","S. aureus (MU1)","MU1",53,"MU1"
"S. saprophyticus spp Bovis",2,0.864093959731544,"OD","gaussian","S. saprophyticus spp bovis","DSM18669",12,"DSM18669"
"S. caeli",2,0.472972972972973,"OD","gaussian","S. caeli","82B",10,"82B"
"13_S44_S9",2,0.837953091684435,"OD","gaussian","S. aureus (13S44S9)*","13S44S9EO",56,"13S44S9EO"
"USFL008",2,0.645051194539249,"OD","gaussian","S. aureus (USFL008)","USFL008",64,"USFL008"
"27_4_5_SW",2,0.864811133200795,"OD","gaussian","S. napaliensis","2745SW",7,"2745SW"
"S. haemolyticus",2,0.745098039215686,"OD","gaussian","S. haemolyticus","NCTC11042",15,"NCTC11042"
"S. pseudointermedius",2,0.0882917466410749,"OD","gaussian","S. pseudointermedius","DSM21284",2,"DSM21284"
"21_11_F7_LW",2,0.810546875,"OD","gaussian","S. sciuri","2111F7LW",1,"2111F7LW"
"HU25",2,0.515406162464986,"OD","gaussian","S. aureus (HU25)","HU25",49,"HU25"
"USFL016",2,0.9,"OD","gaussian","S. aureus (USFL016)","USFL016",63,"USFL016"
"SAR_10_18_S1",2,0.830508474576271,"OD","gaussian","S. aureus (SAR1018S1)","SAR1018S1",54,"SAR1018S1"
"JW_31330_O_BHY_1",2,0.815217391304348,"OD","gaussian","S. aureus (JW31330OBHY1)","JW31330OBHY1",38,"JW31330OBHY1"
"S. simulans",2,0.511006289308176,"OD","gaussian","S. simulans","NCTC11046",5,"NCTC11046"
"S. edaphicus",2,0.760129659643436,"OD","gaussian","S. ediphicus","DSM104441",11,"DSM104441"
"EOE 41",2,0.594377510040161,"OD","gaussian","S. aureus (EOE041)","EOE041",19,"EOE041"
"EOE 3",2,0.832474226804124,"OD","gaussian","S. aureus (EOE003)","EOE003",22,"EOE003"
"B_128_S3",2,0.722132471728595,"OD","gaussian","S. aureus (B128S3)","B128S3",46,"B128S3"
"ASARM 72",2,0.190476190476191,"OD","gaussian","S. aureus (ASARM72)","ASARM72",44,"ASARM72"
"P32",2,0.500927643784787,"OD","gaussian","S. aureus (P32)","P32",48,"P32"
"Sa_TPS 3043",2,0.823389021479714,"OD","gaussian","S. aureus (SaTPS3043)","SaTPS3043",18,"SaTPS3043"
"DEU2",2,0.702702702702703,"OD","gaussian","S. aureus (DEU2)","DEU2",50,"DEU2"
"B_142_S1",2,0.920547945205479,"OD","gaussian","S. aureus (B142S1)","B142S1",47,"B142S1"
"S. xylosus",2,0.917573872472784,"OD","gaussian","S. xylosus","NCTC11043",8,"NCTC11043"
"AR_039_18_O1",2,0.909395973154362,"OD","gaussian","S. aureus (AR03918O1)","AR03918O1",32,"AR03918O1"
"Sa_TPS 3105",2,0.760076775431862,"OD","gaussian","S. aureus (SaTPS3105)","SaTPS3105",27,"SaTPS3105"
"ASARM 61",2,0.461538461538462,"OD","gaussian","S. aureus (ASARM61)","ASARM61",42,"ASARM61"
"DEU1",2,0.53265306122449,"OD","gaussian","S. aureus (DEU1)","DEU1",52,"DEU1"
"2_7_1_Y",2,0.415300546448087,"OD","gaussian","S. kloosii","271Y",6,"271Y"
"27_4_20_LC",2,0.087314662273476,"OD","gaussian","S. simiae","27420LC",17,"27420LC"
"8325-4",2,0.904397705544933,"OD","gaussian","S. aureus (8325-4)","83254",57,"83254"
"DAR_09_18_1_3",2,0.757714285714286,"OD","gaussian","S. aureus (DAR091813)","DAR091813",31,"DAR091813"
"EOE 3",3,0.73419540229885,"OD","gaussian","S. aureus (EOE003)","EOE003",22,"EOE003"
"S. hominis spp hominis",3,0.501404494382023,"OD","gaussian","S. hominis","NCTC11320",14,"NCTC11320"
"HU25",3,0.653333333333333,"OD","gaussian","S. aureus (HU25)","HU25",49,"HU25"
"S. caeli",3,0.893687707641196,"OD","gaussian","S. caeli","82B",10,"82B"
"EOE 30",3,0.723776223776224,"OD","gaussian","S. aureus (EOE030)","EOE030",23,"EOE030"
"USFL012",3,0.792978208232445,"OD","gaussian","S. aureus (USFL012)","USFL012",58,"USFL012"
"P32",3,0.701906412478336,"OD","gaussian","S. aureus (P32)","P32",48,"P32"
"S. pseudoxylosus",3,0.638297872340425,"OD","gaussian","S. pseudoxylosus","DSM107950",9,"DSM107950"
"S. saprophyticus spp saprophyticus",3,0.377067254685777,"OD","gaussian","S. saprophyticus spp saprophyticus","NCTC7292",13,"NCTC7292"
"JW 32660_O5",3,0.892744479495268,"OD","gaussian","S. aureus (JW32660O5)","JW32660O5",36,"JW32660O5"
"Sa_TPS 3105",3,0.812877263581489,"OD","gaussian","S. aureus (SaTPS3105)","SaTPS3105",27,"SaTPS3105"
"SAR_12_18_N_1",3,-0.056100981767181,"OD","gaussian","S. aureus (SAR1218N1)","SAR1218N1",33,"SAR1218N1"
"AR_039_18_O1",3,0.894333843797856,"OD","gaussian","S. aureus (AR03918O1)","AR03918O1",32,"AR03918O1"
"USFL009",3,0.891122278056952,"OD","gaussian","S. aureus (USFL009)","USFL009",60,"USFL009"
"S. xylosus",3,0.603305785123967,"OD","gaussian","S. xylosus","NCTC11043",8,"NCTC11043"
"Sa_TPS 3104",3,0.902290076335878,"OD","gaussian","S. aureus (SaTPS3104)","SaTPS3104",25,"SaTPS3104"
"Sa_TPS 3097",3,0.516699410609037,"OD","gaussian","S. aureus (SaTPS3097)","SaTPS3097",61,"SaTPS3097"
"ASARM 70",3,0.857142857142857,"OD","gaussian","S. aureus (ASARM70)","ASARM70",40,"ASARM70"
"ASARM 71",3,0.48256880733945,"OD","gaussian","S. aureus (ASARM71)","ASARM71",43,"ASARM71"
"EOE 41",3,0.638671875,"OD","gaussian","S. aureus (EOE041)","EOE041",19,"EOE041"
"DAR_06_18_1_LC1",3,0.935162094763092,"OD","gaussian","S. aureus (DAR06181LC1)","DAR06181LC1",28,"DAR06181LC1"
"AR_05_S1",3,0.820921985815603,"OD","gaussian","S. aureus (AR05S1)","AR05S1",30,"AR05S1"
"S. epidermidis",3,0.797996661101836,"OD","gaussian","S. epidermidis","NCTC11047",16,"NCTC11047"
"AR_056_18_O1",3,0.659863945578231,"OD","gaussian","S. aureus (AR05618O1)","AR05618O1",34,"AR05618O1"
"USFL018",3,0.508661417322835,"OD","gaussian","S. aureus (USFL018)","USFL018",62,"USFL018"
"USFL008",3,0.815261044176707,"OD","gaussian","S. aureus (USFL008)","USFL008",64,"USFL008"
"JW_30866_O BHY_3",3,0.696132596685083,"OD","gaussian","S. aureus (JW30866OBHY3)","JW30866OBHY3",35,"JW30866OBHY3"
"S. saprophyticus spp Bovis",3,0.797734627831715,"OD","gaussian","S. saprophyticus spp bovis","DSM18669",12,"DSM18669"
"21_11_F7_LW",3,0.845070422535211,"OD","gaussian","S. sciuri","2111F7LW",1,"2111F7LW"
"EOE 35",3,0.769726247987118,"OD","gaussian","S. aureus (EOE035)","EOE035",24,"EOE035"
"EOE 42",3,0.887619047619048,"OD","gaussian","S. aureus (EOE042)","EOE042",20,"EOE042"
"S. schleiferi spp coagulans",3,0.00297619047619048,"OD","gaussian","S. schleiferi spp coagulans","NCTC12218",3,"NCTC12218"
"EOE 23",3,0.894339622641509,"OD","gaussian","S. aureus (EOE023)","EOE023",21,"EOE023"
"JW_31330_L_BHY_2",3,0.709183673469388,"OD","gaussian","S. aureus (JW31330LBHY2)","JW31330LBHY2",37,"JW31330LBHY2"
"S. pseudointermedius",3,0.164429530201342,"OD","gaussian","S. pseudointermedius","DSM21284",2,"DSM21284"
"ASARM 74",3,0.889763779527559,"OD","gaussian","S. aureus (ASARM74)","ASARM74",41,"ASARM74"
"Sa_TPS 3043",3,0.72678331090175,"OD","gaussian","S. aureus (SaTPS3043)","SaTPS3043",18,"SaTPS3043"
"Sa_TPS 3072",3,0.570460704607046,"OD","gaussian","S. aureus (SaTPS3072)","SaTPS3072",45,"SaTPS3072"
"S. edaphicus",3,0.628111273792094,"OD","gaussian","S. ediphicus","DSM104441",11,"DSM104441"
"MU1",3,0.918012422360248,"OD","gaussian","S. aureus (MU1)","MU1",53,"MU1"
"B_128_S3",3,0.914330218068536,"OD","gaussian","S. aureus (B128S3)","B128S3",46,"B128S3"
"USFL020",3,0.862068965517241,"OD","gaussian","S. aureus (USFL020)","USFL020",59,"USFL020"
"S. schleiferi spp schleiferi",3,0.796542553191489,"OD","gaussian","S, schleiferi spp schleiferi","DSM6628",4,"DSM6628"
"8325-4",3,0.735357917570499,"OD","gaussian","S. aureus (8325-4)","83254",57,"83254"
"2_7_1_Y",3,0.882160392798691,"OD","gaussian","S. kloosii","271Y",6,"271Y"
"DEU1",3,0.805732484076433,"OD","gaussian","S. aureus (DEU1)","DEU1",52,"DEU1"
"USFL016",3,0.762057877813505,"OD","gaussian","S. aureus (USFL016)","USFL016",63,"USFL016"
"S. haemolyticus",3,0.783264746227709,"OD","gaussian","S. haemolyticus","NCTC11042",15,"NCTC11042"
"Sa_TPS 3026 (JKD6159)",3,0.86053882725832,"OD","gaussian","S. aureus (SaTPS3026)","SaTPS3026",26,"SaTPS3026"
"B_142_S1",3,0.938086303939962,"OD","gaussian","S. aureus (B142S1)","B142S1",47,"B142S1"
"ASARM 73",3,0.947707160096541,"OD","gaussian","S. aureus (ASARM73)","ASARM73",39,"ASARM73"
"ASARM 61",3,0.679039301310044,"OD","gaussian","S. aureus (ASARM61)","ASARM61",42,"ASARM61"
"S. simulans",3,0.762557077625571,"OD","gaussian","S. simulans","NCTC11046",5,"NCTC11046"
"ASARM 72",3,0.201535508637236,"OD","gaussian","S. aureus (ASARM72)","ASARM72",44,"ASARM72"
"SAR_10_18_S1",3,0.691472868217054,"OD","gaussian","S. aureus (SAR1018S1)","SAR1018S1",54,"SAR1018S1"
"27_4_5_SW",3,0.892665474060823,"OD","gaussian","S. napaliensis","2745SW",7,"2745SW"
"SAR_14_18_N1",3,0.853223593964335,"OD","gaussian","S. aureus (SAR1418N1)","SAR1418N1",29,"SAR1418N1"
"MU2",3,0.929213483146067,"OD","gaussian","S. aureus (MU2)","MU2",51,"MU2"
"DEU2",3,0.724452554744526,"OD","gaussian","S. aureus (DEU2)","DEU2",50,"DEU2"
"JW_31330_O_BHY_1",3,0.652892561983471,"OD","gaussian","S. aureus (JW31330OBHY1)","JW31330OBHY1",38,"JW31330OBHY1"
"13_S44_S9",3,0.877995642701525,"OD","gaussian","S. aureus (13S44S9)*","13S44S9EO",56,"13S44S9EO"
"DAR_09_18_1_3",3,0.228971962616822,"OD","gaussian","S. aureus (DAR091813)","DAR091813",31,"DAR091813"
"27_4_20_LC",3,0.168469860896445,"OD","gaussian","S. simiae","27420LC",17,"27420LC"
"DAR_04_18_1_C1",3,0.795180722891566,"OD","gaussian","S. aureus (DAR04181C1)","DAR04181C1",55,"DAR04181C1"
"S. simulans",4,0.421787709497207,"OD","gaussian","S. simulans","NCTC11046",5,"NCTC11046"
"DAR_04_18_1_C1",4,0.825192802056555,"OD","gaussian","S. aureus (DAR04181C1)","DAR04181C1",55,"DAR04181C1"
"JW 32660_O5",4,0.908777969018933,"OD","gaussian","S. aureus (JW32660O5)","JW32660O5",36,"JW32660O5"
"S. saprophyticus spp saprophyticus",4,-0.136865342163355,"OD","gaussian","S. saprophyticus spp saprophyticus","NCTC7292",13,"NCTC7292"
"ASARM 70",4,0.758099352051836,"OD","gaussian","S. aureus (ASARM70)","ASARM70",40,"ASARM70"
"S. caeli",4,-2.39130434782609,"OD","gaussian","S. caeli","82B",10,"82B"
"JW_31330_L_BHY_2",4,0.723958333333333,"OD","gaussian","S. aureus (JW31330LBHY2)","JW31330LBHY2",37,"JW31330LBHY2"
"DAR_09_18_1_3",4,-0.984472049689441,"OD","gaussian","S. aureus (DAR091813)","DAR091813",31,"DAR091813"
"USFL020",4,0.827044025157233,"OD","gaussian","S. aureus (USFL020)","USFL020",59,"USFL020"
"Sa_TPS 3072",4,0.665653495440729,"OD","gaussian","S. aureus (SaTPS3072)","SaTPS3072",45,"SaTPS3072"
"Sa_TPS 3104",4,0.837278106508876,"OD","gaussian","S. aureus (SaTPS3104)","SaTPS3104",25,"SaTPS3104"
"JW_30866_O BHY_3",4,0.812056737588652,"OD","gaussian","S. aureus (JW30866OBHY3)","JW30866OBHY3",35,"JW30866OBHY3"
"AR_056_18_O1",4,0.516355140186916,"OD","gaussian","S. aureus (AR05618O1)","AR05618O1",34,"AR05618O1"
"S. haemolyticus",4,0.907230559345157,"OD","gaussian","S. haemolyticus","NCTC11042",15,"NCTC11042"
"Sa_TPS 3105",4,0.875294117647059,"OD","gaussian","S. aureus (SaTPS3105)","SaTPS3105",27,"SaTPS3105"
"MU2",4,-0.594427244582043,"OD","gaussian","S. aureus (MU2)","MU2",51,"MU2"
"AR_05_S1",4,0.697297297297297,"OD","gaussian","S. aureus (AR05S1)","AR05S1",30,"AR05S1"
"S. schleiferi spp schleiferi",4,0.913398692810457,"OD","gaussian","S, schleiferi spp schleiferi","DSM6628",4,"DSM6628"
"S. epidermidis",4,-0.918918918918919,"OD","gaussian","S. epidermidis","NCTC11047",16,"NCTC11047"
"S. xylosus",4,0.8729792147806,"OD","gaussian","S. xylosus","NCTC11043",8,"NCTC11043"
"EOE 30",4,0.655172413793104,"OD","gaussian","S. aureus (EOE030)","EOE030",23,"EOE030"
"8325-4",4,0.781746031746032,"OD","gaussian","S. aureus (8325-4)","83254",57,"83254"
"EOE 3",4,0.477611940298507,"OD","gaussian","S. aureus (EOE003)","EOE003",22,"EOE003"
"USFL012",4,0.897746967071057,"OD","gaussian","S. aureus (USFL012)","USFL012",58,"USFL012"
"27_4_20_LC",4,-0.23155737704918,"OD","gaussian","S. simiae","27420LC",17,"27420LC"
"P32",4,0.068230277185501,"OD","gaussian","S. aureus (P32)","P32",48,"P32"
"AR_039_18_O1",4,-0.204419889502762,"OD","gaussian","S. aureus (AR03918O1)","AR03918O1",32,"AR03918O1"
"SAR_10_18_S1",4,0.421686746987952,"OD","gaussian","S. aureus (SAR1018S1)","SAR1018S1",54,"SAR1018S1"
"S. edaphicus",4,0.613636363636364,"OD","gaussian","S. ediphicus","DSM104441",11,"DSM104441"
"27_4_5_SW",4,0.478571428571429,"OD","gaussian","S. napaliensis","2745SW",7,"2745SW"
"SAR_12_18_N_1",4,-0.164670658682635,"OD","gaussian","S. aureus (SAR1218N1)","SAR1218N1",33,"SAR1218N1"
"EOE 35",4,0.516778523489933,"OD","gaussian","S. aureus (EOE035)","EOE035",24,"EOE035"
"DAR_06_18_1_LC1",4,0.806451612903226,"OD","gaussian","S. aureus (DAR06181LC1)","DAR06181LC1",28,"DAR06181LC1"
"Sa_TPS 3026 (JKD6159)",4,0.927297668038409,"OD","gaussian","S. aureus (SaTPS3026)","SaTPS3026",26,"SaTPS3026"
"JW_31330_O_BHY_1",4,0.880668257756563,"OD","gaussian","S. aureus (JW31330OBHY1)","JW31330OBHY1",38,"JW31330OBHY1"
"DEU1",4,0.904166666666667,"OD","gaussian","S. aureus (DEU1)","DEU1",52,"DEU1"
"SAR_14_18_N1",4,0.840220385674931,"OD","gaussian","S. aureus (SAR1418N1)","SAR1418N1",29,"SAR1418N1"
"ASARM 74",4,0.445333333333333,"OD","gaussian","S. aureus (ASARM74)","ASARM74",41,"ASARM74"
"ASARM 61",4,0.407216494845361,"OD","gaussian","S. aureus (ASARM61)","ASARM61",42,"ASARM61"
"EOE 23",4,0.862464183381089,"OD","gaussian","S. aureus (EOE023)","EOE023",21,"EOE023"
"ASARM 73",4,0.883838383838384,"OD","gaussian","S. aureus (ASARM73)","ASARM73",39,"ASARM73"
"S. pseudoxylosus",4,0.258426966292135,"OD","gaussian","S. pseudoxylosus","DSM107950",9,"DSM107950"
"S. schleiferi spp coagulans",4,0.0266075388026608,"OD","gaussian","S. schleiferi spp coagulans","NCTC12218",3,"NCTC12218"
"HU25",4,0.659949622166247,"OD","gaussian","S. aureus (HU25)","HU25",49,"HU25"
"USFL016",4,0.626780626780627,"OD","gaussian","S. aureus (USFL016)","USFL016",63,"USFL016"
"S. saprophyticus spp Bovis",4,0.705202312138728,"OD","gaussian","S. saprophyticus spp bovis","DSM18669",12,"DSM18669"
"EOE 42",4,0.553805774278215,"OD","gaussian","S. aureus (EOE042)","EOE042",20,"EOE042"
"B_142_S1",4,0.855524079320113,"OD","gaussian","S. aureus (B142S1)","B142S1",47,"B142S1"
"S. pseudointermedius",4,0.0941475826972011,"OD","gaussian","S. pseudointermedius","DSM21284",2,"DSM21284"
"EOE 41",4,0.863013698630137,"OD","gaussian","S. aureus (EOE041)","EOE041",19,"EOE041"
"B_128_S3",4,-0.234042553191489,"OD","gaussian","S. aureus (B128S3)","B128S3",46,"B128S3"
"ASARM 71",4,-0.731563421828908,"OD","gaussian","S. aureus (ASARM71)","ASARM71",43,"ASARM71"
"21_11_F7_LW",4,0.842401500938086,"OD","gaussian","S. sciuri","2111F7LW",1,"2111F7LW"
"USFL018",4,0.424882629107981,"OD","gaussian","S. aureus (USFL018)","USFL018",62,"USFL018"
"MU1",4,0.893653516295026,"OD","gaussian","S. aureus (MU1)","MU1",53,"MU1"
"13_S44_S9",4,0.816254416961131,"OD","gaussian","S. aureus (13S44S9)*","13S44S9EO",56,"13S44S9EO"
"S. hominis spp hominis",4,0.439393939393939,"OD","gaussian","S. hominis","NCTC11320",14,"NCTC11320"
"Sa_TPS 3097",4,0.548476454293629,"OD","gaussian","S. aureus (SaTPS3097)","SaTPS3097",61,"SaTPS3097"
"USFL008",4,0.771676300578035,"OD","gaussian","S. aureus (USFL008)","USFL008",64,"USFL008"
"DEU2",4,0.847670250896057,"OD","gaussian","S. aureus (DEU2)","DEU2",50,"DEU2"
"2_7_1_Y",4,-0.520833333333333,"OD","gaussian","S. kloosii","271Y",6,"271Y"
"ASARM 72",4,-0.629032258064516,"OD","gaussian","S. aureus (ASARM72)","ASARM72",44,"ASARM72"
"Sa_TPS 3043",4,0.633333333333333,"OD","gaussian","S. aureus (SaTPS3043)","SaTPS3043",18,"SaTPS3043"
"USFL009",4,0.856716417910448,"OD","gaussian","S. aureus (USFL009)","USFL009",60,"USFL009"
"HU25",5,0.551928783382789,"OD","gaussian","S. aureus (HU25)","HU25",49,"HU25"
"S. hominis spp hominis",5,0.181372549019608,"OD","gaussian","S. hominis","NCTC11320",14,"NCTC11320"
"ASARM 72",5,0.35538752362949,"OD","gaussian","S. aureus (ASARM72)","ASARM72",44,"ASARM72"
"SAR_14_18_N1",5,0.697167755991285,"OD","gaussian","S. aureus (SAR1418N1)","SAR1418N1",29,"SAR1418N1"
"DEU1",5,0.664739884393064,"OD","gaussian","S. aureus (DEU1)","DEU1",52,"DEU1"
"S. xylosus",5,0.083232810615199,"OD","gaussian","S. xylosus","NCTC11043",8,"NCTC11043"
"EOE 30",5,0.620071684587814,"OD","gaussian","S. aureus (EOE030)","EOE030",23,"EOE030"
"S. pseudoxylosus",5,0.54177897574124,"OD","gaussian","S. pseudoxylosus","DSM107950",9,"DSM107950"
"P32",5,0.737463126843658,"OD","gaussian","S. aureus (P32)","P32",48,"P32"
"S. epidermidis",5,0.700507614213198,"OD","gaussian","S. epidermidis","NCTC11047",16,"NCTC11047"
"S. schleiferi spp coagulans",5,-0.197278911564626,"OD","gaussian","S. schleiferi spp coagulans","NCTC12218",3,"NCTC12218"
"Sa_TPS 3097",5,0.698952879581152,"OD","gaussian","S. aureus (SaTPS3097)","SaTPS3097",61,"SaTPS3097"
"27_4_5_SW",5,0.572368421052632,"OD","gaussian","S. napaliensis","2745SW",7,"2745SW"
"EOE 35",5,0.831615120274914,"OD","gaussian","S. aureus (EOE035)","EOE035",24,"EOE035"
"EOE 3",5,0.679180887372014,"OD","gaussian","S. aureus (EOE003)","EOE003",22,"EOE003"
"USFL020",5,0.888382687927107,"OD","gaussian","S. aureus (USFL020)","USFL020",59,"USFL020"
"JW 32660_O5",5,0.911149825783972,"OD","gaussian","S. aureus (JW32660O5)","JW32660O5",36,"JW32660O5"
"Sa_TPS 3043",5,0.724074074074074,"OD","gaussian","S. aureus (SaTPS3043)","SaTPS3043",18,"SaTPS3043"
"JW_30866_O BHY_3",5,0.808270676691729,"OD","gaussian","S. aureus (JW30866OBHY3)","JW30866OBHY3",35,"JW30866OBHY3"
"AR_039_18_O1",5,-0.208333333333333,"OD","gaussian","S. aureus (AR03918O1)","AR03918O1",32,"AR03918O1"
"S. saprophyticus spp saprophyticus",5,-0.143646408839779,"OD","gaussian","S. saprophyticus spp saprophyticus","NCTC7292",13,"NCTC7292"
"S. schleiferi spp schleiferi",5,0.675324675324675,"OD","gaussian","S, schleiferi spp schleiferi","DSM6628",4,"DSM6628"
"Sa_TPS 3105",5,0.777777777777778,"OD","gaussian","S. aureus (SaTPS3105)","SaTPS3105",27,"SaTPS3105"
"DAR_04_18_1_C1",5,0.846820809248555,"OD","gaussian","S. aureus (DAR04181C1)","DAR04181C1",55,"DAR04181C1"
"EOE 42",5,0.730769230769231,"OD","gaussian","S. aureus (EOE042)","EOE042",20,"EOE042"
"ASARM 61",5,0.460905349794239,"OD","gaussian","S. aureus (ASARM61)","ASARM61",42,"ASARM61"
"S. edaphicus",5,0.575418994413408,"OD","gaussian","S. ediphicus","DSM104441",11,"DSM104441"
"AR_05_S1",5,0.0745967741935483,"OD","gaussian","S. aureus (AR05S1)","AR05S1",30,"AR05S1"
"B_142_S1",5,0.859007832898172,"OD","gaussian","S. aureus (B142S1)","B142S1",47,"B142S1"
"13_S44_S9",5,0.786764705882353,"OD","gaussian","S. aureus (13S44S9)*","13S44S9EO",56,"13S44S9EO"
"DAR_09_18_1_3",5,-0.571653543307087,"OD","gaussian","S. aureus (DAR091813)","DAR091813",31,"DAR091813"
"DAR_06_18_1_LC1",5,0.861751152073733,"OD","gaussian","S. aureus (DAR06181LC1)","DAR06181LC1",28,"DAR06181LC1"
"JW_31330_O_BHY_1",5,0.863888888888889,"OD","gaussian","S. aureus (JW31330OBHY1)","JW31330OBHY1",38,"JW31330OBHY1"
"8325-4",5,0.827586206896552,"OD","gaussian","S. aureus (8325-4)","83254",57,"83254"
"2_7_1_Y",5,-0.347826086956522,"OD","gaussian","S. kloosii","271Y",6,"271Y"
"JW_31330_L_BHY_2",5,0.848024316109423,"OD","gaussian","S. aureus (JW31330LBHY2)","JW31330LBHY2",37,"JW31330LBHY2"
"USFL008",5,0.717017208413002,"OD","gaussian","S. aureus (USFL008)","USFL008",64,"USFL008"
